#T(H:M:S)     AZ(D)      ELV(D)   RANGE(NS)       US         H'          A'       Rate[X]
 20:58:43   348.6358    11.3031    13579266.7    13579.27  11:18:11   348:38:09  -0.00000
 20:58:44   348.6318    11.2050    13624194.4    13624.19  11:12:18   348:37:54  -0.00000
 20:58:45   348.6278    11.1073    13669137.3    13669.14  11:06:26   348:37:40  -0.00000
 20:58:46   348.6238    11.0100    13714095.2    13714.10  11:00:36   348:37:26  -0.00000
 20:58:47   348.6200    10.9132    13759068.0    13759.07  10:54:47   348:37:12  -0.00000
 20:58:48   348.6161    10.8168    13804055.3    13804.06  10:49:01   348:36:58  -0.00000
 20:58:49   348.6123    10.7209    13849057.2    13849.06  10:43:15   348:36:44  -0.00000
 20:58:50   348.6086    10.6254    13894073.2    13894.07  10:37:31   348:36:31  -0.00000
 20:58:51   348.6049    10.5304    13939103.3    13939.10  10:31:49   348:36:18  -0.00000
 20:58:52   348.6013    10.4357    13984147.2    13984.15  10:26:09   348:36:05  -0.00000
 20:58:53   348.5977    10.3415    14029204.9    14029.20  10:20:29   348:35:52  -0.00000
 20:58:54   348.5942    10.2477    14074276.0    14074.28  10:14:52   348:35:39  -0.00000
 20:58:55   348.5908    10.1544    14119360.4    14119.36  10:09:16   348:35:27  -0.00000
 20:58:56   348.5873    10.0614    14164457.9    14164.46  10:03:41   348:35:14  -0.00000
 20:58:57   348.5840     9.9688    14209568.4    14209.57  09:58:08   348:35:02  -0.00000
 20:58:58   348.5807     9.8767    14254691.7    14254.69  09:52:36   348:34:50  -0.00000
 20:58:59   348.5774     9.7850    14299827.6    14299.83  09:47:06   348:34:39  -0.00000
 20:59:00   348.5742     9.6936    14344975.8    14344.98  09:41:37   348:34:27  -0.00000
 20:59:01   348.5710     9.6027    14390136.4    14390.14  09:36:10   348:34:16  -0.00000
 20:59:02   348.5679     9.5121    14435309.0    14435.31  09:30:44   348:34:04  -0.00000
 20:59:03   348.5648     9.4220    14480493.6    14480.49  09:25:19   348:33:53  -0.00000
 20:59:04   348.5618     9.3322    14525689.9    14525.69  09:19:56   348:33:42  -0.00000
 20:59:05   348.5588     9.2428    14570897.8    14570.90  09:14:34   348:33:32  -0.00000
 20:59:06   348.5558     9.1538    14616117.1    14616.12  09:09:14   348:33:21  -0.00000
 20:59:07   348.5529     9.0652    14661347.7    14661.35  09:03:55   348:33:11  -0.00000
 20:59:08   348.5501     8.9769    14706589.4    14706.59  08:58:37   348:33:00  -0.00000
 20:59:09   348.5473     8.8890    14751842.1    14751.84  08:53:20   348:32:50  -0.00000
 20:59:10   348.5445     8.8015    14797105.6    14797.11  08:48:05   348:32:40  -0.00000
 20:59:11   348.5418     8.7143    14842379.8    14842.38  08:42:52   348:32:30  -0.00000
 20:59:12   348.5391     8.6275    14887664.5    14887.66  08:37:39   348:32:21  -0.00000
 20:59:13   348.5365     8.5411    14932959.5    14932.96  08:32:28   348:32:11  -0.00000
 20:59:14   348.5339     8.4550    14978264.7    14978.26  08:27:18   348:32:02  -0.00000
 20:59:15   348.5314     8.3693    15023580.0    15023.58  08:22:09   348:31:53  -0.00000
 20:59:16   348.5288     8.2839    15068905.2    15068.91  08:17:02   348:31:44  -0.00000
 20:59:17   348.5264     8.1989    15114240.2    15114.24  08:11:56   348:31:35  -0.00000
 20:59:18   348.5239     8.1142    15159584.9    15159.58  08:06:51   348:31:26  -0.00000
 20:59:19   348.5216     8.0299    15204939.0    15204.94  08:01:48   348:31:18  -0.00000
 20:59:20   348.5192     7.9459    15250302.5    15250.30  07:56:45   348:31:09  -0.00000
 20:59:21   348.5169     7.8622    15295675.2    15295.68  07:51:44   348:31:01  -0.00000
 20:59:22   348.5146     7.7789    15341057.0    15341.06  07:46:44   348:30:53  -0.00000
 20:59:23   348.5124     7.6960    15386447.8    15386.45  07:41:45   348:30:45  -0.00000
 20:59:24   348.5102     7.6133    15431847.4    15431.85  07:36:48   348:30:37  -0.00000
 20:59:25   348.5081     7.5310    15477255.6    15477.26  07:31:52   348:30:29  -0.00000
 20:59:26   348.5060     7.4490    15522672.5    15522.67  07:26:56   348:30:21  -0.00000
 20:59:27   348.5039     7.3673    15568097.8    15568.10  07:22:02   348:30:14  -0.00000
 20:59:28   348.5018     7.2860    15613531.4    15613.53  07:17:10   348:30:07  -0.00000
 20:59:29   348.4998     7.2050    15658973.1    15658.97  07:12:18   348:29:59  -0.00000
 20:59:30   348.4979     7.1243    15704423.0    15704.42  07:07:27   348:29:52  -0.00000
 20:59:31   348.4959     7.0439    15749880.7    15749.88  07:02:38   348:29:45  -0.00000
 20:59:32   348.4940     6.9638    15795346.3    15795.35  06:57:50   348:29:39  -0.00000
 20:59:33   348.4922     6.8841    15840819.6    15840.82  06:53:03   348:29:32  -0.00000
 20:59:34   348.4903     6.8046    15886300.4    15886.30  06:48:17   348:29:25  -0.00000
 20:59:35   348.4886     6.7255    15931788.8    15931.79  06:43:32   348:29:19  -0.00000
 20:59:36   348.4868     6.6467    15977284.4    15977.28  06:38:48   348:29:12  -0.00000
 20:59:37   348.4851     6.5681    16022787.3    16022.79  06:34:05   348:29:06  -0.00000
 20:59:38   348.4834     6.4899    16068297.3    16068.30  06:29:24   348:29:00  -0.00000
 20:59:39   348.4817     6.4120    16113814.2    16113.81  06:24:43   348:28:54  -0.00000
 20:59:40   348.4801     6.3344    16159338.1    16159.34  06:20:04   348:28:48  -0.00000
 20:59:41   348.4785     6.2571    16204868.7    16204.87  06:15:26   348:28:43  -0.00000
 20:59:42   348.4770     6.1801    16250406.0    16250.41  06:10:48   348:28:37  -0.00000
 20:59:43   348.4754     6.1034    16295949.9    16295.95  06:06:12   348:28:32  -0.00000
 20:59:44   348.4740     6.0270    16341500.2    16341.50  06:01:37   348:28:26  -0.00000
 20:59:45   348.4725     5.9508    16387056.8    16387.06  05:57:03   348:28:21  -0.00000
 20:59:46   348.4711     5.8750    16432619.7    16432.62  05:52:30   348:28:16  -0.00000
 20:59:47   348.4697     5.7995    16478188.7    16478.19  05:47:58   348:28:11  -0.00000
 20:59:48   348.4683     5.7242    16523763.7    16523.76  05:43:27   348:28:06  -0.00000
 20:59:49   348.4670     5.6493    16569344.7    16569.34  05:38:57   348:28:01  -0.00000
 20:59:50   348.4657     5.5746    16614931.5    16614.93  05:34:29   348:27:56  -0.00000
 20:59:51   348.4644     5.5002    16660523.9    16660.52  05:30:01   348:27:52  -0.00000
 20:59:52   348.4631     5.4261    16706122.1    16706.12  05:25:34   348:27:47  -0.00000
 20:59:53   348.4619     5.3523    16751725.7    16751.73  05:21:08   348:27:43  -0.00000
 20:59:54   348.4607     5.2788    16797334.7    16797.33  05:16:44   348:27:39  -0.00000
 20:59:55   348.4596     5.2055    16842949.1    16842.95  05:12:20   348:27:35  -0.00000
 20:59:56   348.4585     5.1326    16888568.7    16888.57  05:07:57   348:27:30  -0.00000
 20:59:57   348.4574     5.0599    16934193.4    16934.19  05:03:36   348:27:27  -0.00000

