#T(H:M:S)     AZ(D)      ELV(D)   RANGE(NS)       US         H'          A'       Rate[X]
 09:54:16   188.2392    11.4171    13498924.7    13498.92  11:25:02   188:14:21  -0.00000
 09:54:17   188.2601    11.3184    13543633.5    13543.63  11:19:06   188:15:36  -0.00000
 09:54:18   188.2809    11.2201    13588359.0    13588.36  11:13:12   188:16:51  -0.00000
 09:54:19   188.3016    11.1223    13633100.9    13633.10  11:07:20   188:18:06  -0.00000
 09:54:20   188.3221    11.0249    13677859.2    13677.86  11:01:30   188:19:20  -0.00000
 09:54:21   188.3426    10.9280    13722633.4    13722.63  10:55:41   188:20:33  -0.00000
 09:54:22   188.3628    10.8315    13767423.5    13767.42  10:49:53   188:21:46  -0.00000
 09:54:23   188.3830    10.7354    13812229.3    13812.23  10:44:07   188:22:59  -0.00000
 09:54:24   188.4030    10.6398    13857050.4    13857.05  10:38:23   188:24:11  -0.00000
 09:54:25   188.4229    10.5446    13901886.8    13901.89  10:32:41   188:25:22  -0.00000
 09:54:26   188.4427    10.4498    13946738.2    13946.74  10:26:59   188:26:34  -0.00000
 09:54:27   188.4623    10.3555    13991604.5    13991.60  10:21:20   188:27:44  -0.00000
 09:54:28   188.4818    10.2616    14036485.4    14036.49  10:15:42   188:28:55  -0.00000
 09:54:29   188.5012    10.1681    14081380.7    14081.38  10:10:05   188:30:04  -0.00000
 09:54:30   188.5205    10.0750    14126290.4    14126.29  10:04:30   188:31:14  -0.00000
 09:54:31   188.5397     9.9823    14171214.0    14171.21  09:58:56   188:32:23  -0.00000
 09:54:32   188.5587     9.8900    14216151.6    14216.15  09:53:24   188:33:31  -0.00000
 09:54:33   188.5776     9.7981    14261102.9    14261.10  09:47:53   188:34:39  -0.00000
 09:54:34   188.5964     9.7066    14306067.7    14306.07  09:42:24   188:35:47  -0.00000
 09:54:35   188.6151     9.6155    14351045.9    14351.05  09:36:56   188:36:54  -0.00000
 09:54:36   188.6337     9.5248    14396037.2    14396.04  09:31:29   188:38:01  -0.00000
 09:54:37   188.6521     9.4345    14441041.6    14441.04  09:26:04   188:39:08  -0.00000
 09:54:38   188.6705     9.3446    14486058.7    14486.06  09:20:40   188:40:14  -0.00000
 09:54:39   188.6887     9.2550    14531088.6    14531.09  09:15:18   188:41:19  -0.00000
 09:54:40   188.7069     9.1659    14576130.9    14576.13  09:09:57   188:42:25  -0.00000
 09:54:41   188.7249     9.0771    14621185.5    14621.19  09:04:38   188:43:30  -0.00000
 09:54:42   188.7428     8.9887    14666252.3    14666.25  08:59:19   188:44:34  -0.00000
 09:54:43   188.7606     8.9006    14711331.0    14711.33  08:54:02   188:45:38  -0.00000
 09:54:44   188.7783     8.8129    14756421.6    14756.42  08:48:47   188:46:42  -0.00000
 09:54:45   188.7959     8.7256    14801523.9    14801.52  08:43:32   188:47:45  -0.00000
 09:54:46   188.8134     8.6387    14846637.7    14846.64  08:38:19   188:48:48  -0.00000
 09:54:47   188.8308     8.5521    14891762.8    14891.76  08:33:08   188:49:51  -0.00000
 09:54:48   188.8481     8.4659    14936899.1    14936.90  08:27:57   188:50:53  -0.00000
 09:54:49   188.8653     8.3800    14982046.5    14982.05  08:22:48   188:51:55  -0.00000
 09:54:50   188.8824     8.2944    15027204.8    15027.20  08:17:40   188:52:57  -0.00000
 09:54:51   188.8994     8.2093    15072373.9    15072.37  08:12:33   188:53:58  -0.00000
 09:54:52   188.9164     8.1244    15117553.5    15117.55  08:07:28   188:54:59  -0.00000
 09:54:53   188.9332     8.0399    15162743.6    15162.74  08:02:24   188:55:59  -0.00000
 09:54:54   188.9499     7.9558    15207944.0    15207.94  07:57:21   188:57:00  -0.00000
 09:54:55   188.9665     7.8720    15253154.5    15253.15  07:52:19   188:57:59  -0.00000
 09:54:56   188.9830     7.7885    15298375.1    15298.38  07:47:19   188:58:59  -0.00000
 09:54:57   188.9995     7.7054    15343605.6    15343.61  07:42:19   188:59:58  -0.00000
 09:54:58   189.0158     7.6225    15388845.8    15388.85  07:37:21   189:00:57  -0.00000
 09:54:59   189.0321     7.5401    15434095.7    15434.10  07:32:24   189:01:55  -0.00000
 09:55:00   189.0482     7.4579    15479355.0    15479.35  07:27:28   189:02:54  -0.00000
 09:55:01   189.0643     7.3761    15524623.6    15524.62  07:22:34   189:03:52  -0.00000
 09:55:02   189.0803     7.2946    15569901.4    15569.90  07:17:40   189:04:49  -0.00000
 09:55:03   189.0962     7.2134    15615188.4    15615.19  07:12:48   189:05:46  -0.00000
 09:55:04   189.1120     7.1325    15660484.2    15660.48  07:07:57   189:06:43  -0.00000
 09:55:05   189.1278     7.0520    15705788.9    15705.79  07:03:07   189:07:40  -0.00000
 09:55:06   189.1434     6.9718    15751102.3    15751.10  06:58:18   189:08:36  -0.00000
 09:55:07   189.1590     6.8918    15796424.2    15796.42  06:53:31   189:09:32  -0.00000
 09:55:08   189.1744     6.8122    15841754.5    15841.75  06:48:44   189:10:28  -0.00000
 09:55:09   189.1898     6.7329    15887093.2    15887.09  06:43:59   189:11:23  -0.00000
 09:55:10   189.2052     6.6539    15932440.1    15932.44  06:39:14   189:12:19  -0.00000
 09:55:11   189.2204     6.5753    15977795.0    15977.79  06:34:31   189:13:13  -0.00000
 09:55:12   189.2355     6.4969    16023157.9    16023.16  06:29:49   189:14:08  -0.00000
 09:55:13   189.2506     6.4188    16068528.6    16068.53  06:25:08   189:15:02  -0.00000
 09:55:14   189.2656     6.3410    16113907.0    16113.91  06:20:28   189:15:56  -0.00000
 09:55:15   189.2805     6.2635    16159293.0    16159.29  06:15:49   189:16:50  -0.00000
 09:55:16   189.2954     6.1864    16204686.4    16204.69  06:11:11   189:17:43  -0.00000
 09:55:17   189.3101     6.1095    16250087.3    16250.09  06:06:34   189:18:37  -0.00000
 09:55:18   189.3248     6.0329    16295495.4    16295.50  06:01:58   189:19:29  -0.00000
 09:55:19   189.3394     5.9566    16340910.6    16340.91  05:57:24   189:20:22  -0.00000
 09:55:20   189.3540     5.8806    16386332.9    16386.33  05:52:50   189:21:14  -0.00000
 09:55:21   189.3684     5.8049    16431762.0    16431.76  05:48:18   189:22:06  -0.00000
 09:55:22   189.3828     5.7295    16477198.0    16477.20  05:43:46   189:22:58  -0.00000
 09:55:23   189.3972     5.6544    16522640.7    16522.64  05:39:16   189:23:50  -0.00000
 09:55:24   189.4114     5.5795    16568090.0    16568.09  05:34:46   189:24:41  -0.00000
 09:55:25   189.4256     5.5050    16613545.8    16613.55  05:30:18   189:25:32  -0.00000
 09:55:26   189.4397     5.4307    16659007.9    16659.01  05:25:51   189:26:23  -0.00000
 09:55:27   189.4537     5.3568    16704476.3    16704.48  05:21:24   189:27:13  -0.00000
 09:55:28   189.4677     5.2831    16749950.9    16749.95  05:16:59   189:28:04  -0.00000
 09:55:29   189.4816     5.2097    16795431.6    16795.43  05:12:35   189:28:54  -0.00000
 09:55:30   189.4954     5.1366    16840918.3    16840.92  05:08:12   189:29:43  -0.00000
 09:55:31   189.5092     5.0637    16886410.8    16886.41  05:03:49   189:30:33  -0.00000

